Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
47271,6/10/2011,Medium,44,221.42,0.03,Regular Air,-142.02,4.98,4.62,Liz MacKendrick,Idaho,83552,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,6/11/2011
47301,5/30/2011,Low,6,460.71,0.02,Regular Air,-231.95,70.98,35,Eileen Kiefer,Virginia,23970,South,Consumer,Office Supplies,Storage & Organization,Sensible Storage WireTech Storage Systems,Large Box,0.8,6/4/2011
47303,10/18/2011,Medium,7,56.9,0.03,Regular Air,12.64,7.64,1.39,Xylona Price,New Mexico,88439,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,10/19/2011
47303,10/18/2011,Medium,47,1413.82,0.1,Regular Air,226.5335,30.98,11.63,Xylona Price,New Mexico,88439,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,10/19/2011
47303,10/18/2011,Medium,45,308.92,0.04,Express Air,-143.58,6.48,7.37,Xylona Price,New Mexico,88439,West,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,10/20/2011
47329,12/24/2009,Low,2,26.64,0.09,Express Air,-13.88,11.55,2.36,Greg Matthias,Washington,98601,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,12/29/2009
47329,12/24/2009,Low,16,88.19,0.03,Regular Air,-25.97,4.98,4.72,Greg Matthias,Washington,98601,West,Home Office,Office Supplies,Paper,Xerox 1949,Small Box,0.36,1/2/2010
47333,7/21/2011,Critical,16,760.2485,0.04,Regular Air,29.799,55.99,3.3,Sally Matthias,Mass,2139,East,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,7/21/2011
47360,8/21/2010,Not Specified,25,2200.64,0.05,Delivery Truck,-514.18,89.99,42,Frank Hawley,Wisconsin,53235,Central,Home Office,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,8/23/2010
47367,2/27/2011,Medium,7,27.99,0.06,Regular Air,-0.1725,3.8,1.49,Rob Haberlin,Michigan,49877,Central,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2/27/2011
47367,2/27/2011,Medium,6,21.07,0.08,Regular Air,2.28,3.69,0.5,Rob Haberlin,Michigan,49877,Central,Corporate,Office Supplies,Labels,Avery 52,Small Box,0.38,2/28/2011
47398,4/30/2011,Medium,6,1307.184,0.03,Delivery Truck,-184.06,262.11,62.74,Peter Fuller,Georgia,39901,South,Corporate,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,5/2/2011
47399,6/14/2012,Low,26,145.76,0,Regular Air,5.6695,5.28,2.99,Rick Bensley,Wisconsin,53081,Central,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,6/14/2012
47456,4/13/2012,Low,43,277.08,0.08,Regular Air,-179.11,6.48,7.91,Brian DeCherney,Idaho,83201,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,4/20/2012
47457,4/16/2009,Low,50,8230.77,0.05,Regular Air,1577.02,161.55,19.99,Alejandro Savely,Washington,98001,West,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,4/21/2009
47459,6/30/2011,Not Specified,10,197.21,0.06,Regular Air,56.882,20.98,1.49,Denise Leinenbach,Maryland,21022,South,Home Office,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,7/1/2011
47460,8/23/2010,Critical,12,31.6,0.1,Regular Air,-3.64,2.84,0.93,Jamie Kunitz,Mass,1059,East,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54,8/25/2010
47461,3/8/2010,High,39,318.28,0.08,Regular Air,114.95,8.17,1.69,Christopher Martinez,Illinois,62999,Central,Small Business,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Wrap Bag,0.38,3/9/2010
47461,3/8/2010,High,34,289.53,0.08,Express Air,46.971,8.69,2.99,Christopher Martinez,Illinois,62999,Central,Small Business,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,3/9/2010
47461,3/8/2010,High,45,322.8,0.06,Regular Air,53.15,7.08,2.35,Christopher Martinez,Illinois,62999,Central,Small Business,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,3/10/2010
47462,4/22/2011,High,41,137.51,0.02,Regular Air,21.62,3.29,1.35,Susan Vittorini,New Jersey,7837,East,Corporate,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,4/24/2011
47462,4/22/2011,High,43,154.18,0.08,Regular Air,-166.9225,3.58,5.47,Susan Vittorini,New Jersey,7837,East,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,4/24/2011
47462,4/22/2011,High,18,110.31,0.05,Regular Air,-1.22,5.85,2.27,Susan Vittorini,New Jersey,7837,East,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,4/24/2011
47492,6/5/2011,High,22,649.71,0.07,Regular Air,-157.51,30.42,8.65,Bill Overfelt,California,93456,West,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,6/7/2011
47493,12/25/2008,Critical,36,9757.48,0.07,Delivery Truck,-96.05,270.98,50,Michael Moore,Wisconsin,53201,Central,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,12/27/2008
47494,5/14/2009,High,9,52.59,0.03,Regular Air,-28.14,4.98,6.07,Marc Crier,Texas,77474,Central,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,5/14/2009
47494,5/14/2009,High,42,1967.83,0.04,Regular Air,659.6,45.19,1.99,Marc Crier,Texas,77474,Central,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,5/15/2009
47520,8/20/2009,Not Specified,13,3939.89,0.05,Delivery Truck,598.24,291.73,48.8,Liz Price,Arizona,85233,West,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,8/22/2009
47520,8/20/2009,Not Specified,36,277.88,0.09,Regular Air,-64.4115,7.68,6.16,Liz Price,Arizona,85233,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,8/22/2009
47520,8/20/2009,Not Specified,47,925.3,0.04,Regular Air,257.31,19.98,5.77,Liz Price,Arizona,85233,West,Consumer,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,8/22/2009
47522,9/5/2012,High,5,80.56,0.03,Regular Air,12.5,15.67,1.39,Juliana Krohn,Utah,84631,West,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,9/6/2012
47524,2/26/2010,Medium,40,245.82,0.08,Regular Air,86.44,6.45,1.34,Jeremy Lonsdale,Nebraska,68770,Central,Corporate,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,0.36,2/26/2010
47524,2/26/2010,Medium,8,269.14,0.1,Regular Air,-160.72,35.77,9.02,Jeremy Lonsdale,Nebraska,68770,Central,Corporate,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.75,2/28/2010
47525,1/14/2011,Medium,40,649.46,0.01,Regular Air,189.04,15.98,4,Anthony Rawles,Illinois,62999,Central,Small Business,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,1/15/2011
47527,7/31/2010,Medium,48,12072.9,0.04,Delivery Truck,3064.51,243.98,43.32,Greg Maxwell,Arizona,85003,West,Home Office,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,8/1/2010
47553,4/4/2011,Medium,49,20701.928,0.08,Delivery Truck,3918.54,550.98,45.7,Dan Campbell,Maryland,21794,South,Corporate,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,0.71,4/5/2011
47554,1/24/2010,Low,9,436.3,0.08,Delivery Truck,-50.31,50.98,14.19,John Dryer,South Carolina,29808,South,Corporate,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.56,1/24/2010
47554,1/24/2010,Low,47,364.23,0.01,Regular Air,41.58,7.59,4,John Dryer,South Carolina,29808,South,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,1/31/2010
47556,6/7/2010,Low,29,475.58,0.04,Regular Air,108.21,15.98,4,Vivek Sundaresam,Virginia,24658,South,Home Office,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,6/9/2010
47584,6/9/2010,Critical,43,74.99,0.08,Regular Air,-8.95,1.82,0.83,Bryan Spruell,Georgia,31811,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,0.57,6/10/2010
47584,6/9/2010,Critical,4,20.19,0.03,Regular Air,1.3,4.91,0.5,Bryan Spruell,Georgia,31811,South,Home Office,Office Supplies,Labels,Avery 508,Small Box,0.36,6/11/2010
47591,11/15/2011,Critical,27,279.4,0.1,Regular Air,-92.25,10.48,6.91,Dario Medina,Arizona,85060,West,Small Business,Office Supplies,Storage & Organization,Sterilite Officeware Hinged File Box,Small Box,0.58,11/16/2011
47617,10/21/2009,Not Specified,17,5001.29,0.09,Regular Air,1680.9175,304.99,19.99,Sylvia Foulston,New Jersey,7001,East,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,10/22/2009
47620,5/9/2012,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Charles McCrossin,Delaware,19895,East,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,5/18/2012
47621,5/24/2009,Critical,16,230.74,0.08,Express Air,27.23,14.2,5.3,David Kendrick,Georgia,39901,South,Home Office,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,5/26/2009
47622,7/26/2012,Not Specified,41,8188.19,0.05,Regular Air,3702,204.1,13.99,Lindsay Williams,Texas,78702,Central,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,7/27/2012
47682,9/29/2012,Not Specified,38,3191.24,0,Regular Air,1620.23,83.98,5.01,Steve Nguyen,Maryland,21230,South,Small Business,Office Supplies,Envelopes,Ames Color-File® Green Diamond Border X-ray Mailers,Small Box,0.38,9/30/2012
47683,7/15/2010,Low,38,81.97,0.05,Regular Air,-148.7985,1.98,4.77,Harold Dahlen,Nebraska,68717,Central,Corporate,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,7/22/2010
47686,8/24/2012,Not Specified,48,179.65,0.1,Regular Air,3.32,4.13,1.23,Michael Dominguez,Colorado,81221,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 325,Wrap Bag,0.55,8/26/2012
47712,5/26/2010,Low,50,274.04,0.1,Express Air,-243.869,5.38,7.57,Gary McGarr,Illinois,62541,Central,Home Office,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,5/31/2010
47713,5/16/2009,High,34,3419.1505,0,Regular Air,858.582,115.99,5.92,Marc Harrigan,Mass,2180,East,Home Office,Technology,Telephones and Communication,8890,Small Box,0.58,5/16/2009
47714,1/21/2011,Medium,30,176.15,0.01,Regular Air,-125.3615,5.53,6.98,Philip Brown,Utah,84415,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders,Small Box,0.39,1/22/2011
47714,1/21/2011,Medium,29,2946.05,0.06,Delivery Truck,-766.9,105.49,41.64,Philip Brown,Utah,84415,West,Corporate,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75,1/22/2011
47717,10/30/2011,Not Specified,35,173.22,0.04,Regular Air,84.03,4.91,0.5,Andy Gerbode,Texas,88595,Central,Consumer,Office Supplies,Labels,Avery 493,Small Box,0.36,10/31/2011
47747,10/4/2011,High,40,102.15,0.03,Express Air,-138.51,2.08,5.33,Patrick Gardner,Alabama,36304,South,Consumer,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,10/6/2011
47749,1/27/2010,Medium,46,399.58,0.04,Regular Air,-188.53,8.45,7.77,Cari Schnelling,Delaware,19701,East,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,1/27/2010
47750,4/28/2010,Low,1,195.04,0.08,Regular Air,-149.41,167.27,35,Sally Knutson,Texas,78602,Central,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,4/28/2010
47750,4/28/2010,Low,43,1097.6,0.05,Regular Air,216.12,25.38,8.99,Sally Knutson,Texas,78602,Central,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,5/3/2010
47750,4/28/2010,Low,37,102.46,0.08,Regular Air,36.64,2.88,0.5,Sally Knutson,Texas,78602,Central,Corporate,Office Supplies,Labels,Avery 492,Small Box,0.39,5/3/2010
47777,10/8/2012,Low,13,87.91,0.05,Regular Air,-27.91,6.68,5.41,Tom Zandusky,Utah,84721,West,Home Office,Office Supplies,Paper,Xerox 195,Small Box,0.37,10/10/2012
47778,12/28/2009,Critical,12,174.11,0.06,Regular Air,-24.52,13.73,6.85,Frank Merwin,Idaho,83877,West,Corporate,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,12/30/2009
47810,6/27/2011,Critical,3,19.57,0.02,Regular Air,-5.35,5.84,1.2,Ionia McGrath,Alabama,36830,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,6/28/2011
47813,7/10/2009,High,50,343,0,Regular Air,-76.94,6.68,5.66,Dianna Arnett,Georgia,39859,South,Home Office,Office Supplies,Paper,Xerox 1923,Small Box,0.37,7/12/2009
47815,11/12/2012,Not Specified,45,580.96,0.08,Regular Air,-33.47,13.73,6.85,Jim Epp,Idaho,83465,West,Small Business,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,11/12/2012
47842,3/25/2010,Medium,50,230.23,0.06,Express Air,-150.93,4.28,5.74,Anthony Garverick,Florida,34997,South,Small Business,Office Supplies,Paper,Xerox 1953,Small Box,0.4,3/25/2010
47844,10/25/2010,Critical,41,5824.01,0.1,Delivery Truck,-288.68,150.98,30,Tanja Norvell,Utah,84631,West,Consumer,Furniture,Chairs & Chairmats,Novimex Swivel Fabric Task Chair,Jumbo Drum,0.74,10/27/2010
47846,6/24/2012,High,50,5513.82,0.03,Regular Air,1581.93,105.98,13.99,Hilary Holden,Michigan,49971,Central,Corporate,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,6/25/2012
47846,6/24/2012,High,37,241.14,0.08,Regular Air,-120.08,6.68,6.93,Hilary Holden,Michigan,49971,Central,Corporate,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,6/25/2012
47846,6/24/2012,High,5,66.43,0.01,Regular Air,-9.45,10.68,13.04,Hilary Holden,Michigan,49971,Central,Corporate,Furniture,Office Furnishings,Dana Swing-Arm Lamps,Large Box,0.6,6/26/2012
47846,6/24/2012,High,25,2674.18,0.06,Regular Air,631.99,110.98,13.99,Hilary Holden,Michigan,49971,Central,Corporate,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,6/26/2012
47872,4/25/2009,Critical,50,345.58,0.05,Regular Air,-38.04,6.64,4.95,Brad Thomas,Connecticut,6074,East,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,4/26/2009
47872,4/25/2009,Critical,38,1756.27,0.09,Regular Air,649.05,46.89,5.1,Brad Thomas,Connecticut,6074,East,Home Office,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,4/27/2009
47873,9/26/2010,Critical,8,52.39,0.08,Regular Air,-17.38,5.89,5.57,Doug Bickford,Alabama,36925,South,Corporate,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.41,9/28/2010
47876,11/7/2009,High,8,365.22,0.04,Regular Air,58.08,46.89,5.1,Greg Guthrie,Nebraska,69141,Central,Small Business,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,11/9/2009
47877,7/11/2009,Medium,19,3240.728,0.07,Delivery Truck,-691.31,218.75,69.64,Jennifer Patt,Florida,32099,South,Home Office,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,7/13/2009
47877,7/11/2009,Medium,49,8058.96,0.08,Regular Air,-1621.38,209.37,69,Jennifer Patt,Florida,32099,South,Home Office,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,7/13/2009
47877,7/11/2009,Medium,16,273.36,0.04,Regular Air,32.25,17.24,3.26,Jennifer Patt,Florida,32099,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Fiskars 8"" Scissors, 2/Pack",Small Pack,0.56,7/14/2009
47879,11/24/2011,Critical,19,172.54,0.08,Regular Air,44.23,9.11,2.15,Tamara Willingham,New Jersey,7514,East,Corporate,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,11/25/2011
47909,1/20/2010,Medium,38,185.19,0.07,Regular Air,-175.62,4.98,7.44,Dean Percer,Florida,32099,South,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,0.36,1/20/2010
47909,1/20/2010,Medium,22,220.26,0.07,Regular Air,-35.95,10.23,4.68,Dean Percer,Florida,32099,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,1/21/2010
47909,1/20/2010,Medium,48,843.03,0.08,Regular Air,419.895,20.99,0.99,Dean Percer,Florida,32099,South,Home Office,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,1/22/2010
47910,6/28/2009,High,30,5290.57,0.08,Regular Air,1389.18,178.47,19.99,Brad Thomas,Connecticut,6074,East,Home Office,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,6/29/2009
47938,5/7/2009,Low,17,283.6535,0.09,Regular Air,-113.047,20.99,2.5,Lindsay Williams,Texas,78702,Central,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,5/14/2009
47941,6/21/2009,High,15,1187.1525,0.03,Regular Air,33.192,95.99,4.9,Evan Bailliet,Illinois,62924,Central,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,6/21/2009
47942,1/10/2010,Medium,9,918.7395,0.06,Express Air,-303.556,125.99,7.69,Harold Dahlen,Nebraska,68717,Central,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,1/11/2010
47942,1/10/2010,Medium,3,22.6,0.04,Express Air,-4.63,5.88,3.04,Harold Dahlen,Nebraska,68717,Central,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36,1/12/2010
47942,1/10/2010,Medium,30,17034.92,0.09,Regular Air,5916.343,599.99,24.49,Harold Dahlen,Nebraska,68717,Central,Corporate,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,1/12/2010
47943,9/27/2009,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,Don Miller,Mass,2054,East,Home Office,Office Supplies,Labels,Avery 478,Small Box,0.36,9/27/2009
47943,9/27/2009,Medium,48,777.76,0.02,Regular Air,63.46,15.94,5.45,Don Miller,Mass,2054,East,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,9/28/2009
47971,9/11/2012,High,24,113.43,0.09,Regular Air,-53.06,4.95,5.32,Duane Benoit,New York,501,East,Home Office,Furniture,Office Furnishings,"Eldon® 300 Class™ Desk Accessories, Black",Small Box,0.41,9/12/2012
47972,8/24/2010,Medium,46,7685.62,0.02,Express Air,1952.15,165.2,19.99,Brendan Murry,Maryland,21290,South,Corporate,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,8/26/2010
47974,7/14/2009,Medium,6,18.02,0.01,Regular Air,-3.09,2.78,1.34,Frank Merwin,Idaho,83877,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,7/16/2009
48000,6/26/2012,High,12,214.94,0.06,Regular Air,26.75,17.48,1.99,Victoria Brennan,New York,14210,East,Small Business,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,6/27/2012
48003,12/9/2011,Medium,30,183.33,0.05,Regular Air,-106.54,5.98,4.38,Darren Budd,Texas,73301,Central,Consumer,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,12/11/2011
48003,12/9/2011,Medium,12,88.06,0.04,Regular Air,-69.05,6.48,9.68,Darren Budd,Texas,73301,Central,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,12/11/2011
48032,7/9/2010,High,29,412.86,0.07,Regular Air,-104.43,15.14,4.53,John Lee,Texas,79080,Central,Corporate,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,7/10/2010
48032,7/9/2010,High,42,309.17,0.09,Regular Air,-283.31,7.77,9.23,John Lee,Texas,79080,Central,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,7/10/2010
48034,5/27/2009,Not Specified,12,2340.504,0.04,Delivery Truck,243.16,236.97,59.24,Robert Waldorf,Virginia,23018,South,Home Office,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,0.61,5/27/2009
48034,5/27/2009,Not Specified,47,945.86,0.1,Regular Air,31.59,22.01,5.53,Robert Waldorf,Virginia,23018,South,Home Office,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,5/28/2009
48035,2/11/2009,Critical,8,155.924,0.09,Express Air,-63.118,20.99,4.81,Liz Pelletier,Ohio,44197,Central,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2/12/2009
48067,5/12/2012,Low,24,4010.9375,0,Express Air,630.702,195.99,8.99,Jennifer Braxton,Michigan,49634,Central,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,5/12/2012
48067,5/12/2012,Low,31,3229.66,0.05,Express Air,695.061,125.99,3,Jennifer Braxton,Michigan,49634,Central,Small Business,Technology,Telephones and Communication,270c,Small Box,0.59,5/14/2012
48071,1/14/2011,Low,1,22.74,0.03,Express Air,-13.59,12.64,4.98,Emily Burns,Connecticut,6928,East,Home Office,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,1/23/2011
48096,4/25/2009,High,3,34.23,0.02,Express Air,-9.5,6.48,7.86,Denise Monton,Ohio,43001,Central,Home Office,Office Supplies,Paper,Xerox 213,Small Box,0.37,4/26/2009
48096,4/25/2009,High,22,383.33,0.03,Regular Air,27.62,17.07,8.13,Denise Monton,Ohio,43001,Central,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Small Box,0.38,4/27/2009
48101,7/26/2011,High,4,108.87,0.05,Regular Air,-39.92,22.84,16.87,Fred Wasserman,Mass,2054,East,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,7/28/2011
48128,2/23/2012,Medium,5,2600.44,0.03,Express Air,-921.94,499.99,24.49,Laurel Beltran,Florida,32046,South,Consumer,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2/24/2012
48135,3/2/2009,High,40,750.14,0.02,Regular Air,93.68,17.67,8.99,Matt Collister,Idaho,83877,West,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,3/2/2009
48135,3/2/2009,High,20,3960.99,0.09,Express Air,631.33,199.99,24.49,Matt Collister,Idaho,83877,West,Home Office,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,3/4/2009
48161,4/5/2011,Not Specified,39,6030.58,0.09,Regular Air,1197.855,195.99,8.99,Vivian Mathis,Idaho,83877,West,Home Office,Technology,Telephones and Communication,A1228,Small Box,0.58,4/6/2011
48161,4/5/2011,Not Specified,16,139.69,0.01,Regular Air,-95.64,7.77,9.23,Vivian Mathis,Idaho,83877,West,Home Office,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,4/7/2011
48164,9/11/2011,High,33,94.39,0.07,Regular Air,12.31,2.88,0.7,Christine Sundaresam,New Mexico,88134,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,9/13/2011
48165,9/18/2010,High,28,199.94,0.01,Regular Air,-147.27,6.48,9.54,Dennis Bolton,New Jersey,7001,East,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,9/20/2010
48167,7/20/2009,Critical,45,282.98,0.06,Regular Air,-237.47,6.48,8.88,Sylvia Foulston,New Jersey,7001,East,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,7/21/2009
48167,7/20/2009,Critical,27,8817.71,0.09,Delivery Truck,-3273.39,349.45,60,Sylvia Foulston,New Jersey,7001,East,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,0.49,7/21/2009
48167,7/20/2009,Critical,43,5041.46,0.06,Delivery Truck,-2136.66,122.99,70.2,Sylvia Foulston,New Jersey,7001,East,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,7/23/2009
48192,10/29/2009,Critical,15,2277.67,0,Delivery Truck,-173.96,140.98,36.09,Jill Matthias,Maryland,21022,South,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,10/30/2009
48195,10/10/2010,Not Specified,35,1018.402,0.09,Regular Air,296.865,35.99,5.99,Ruben Ausman,Delaware,19891,East,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,10/10/2010
48195,10/10/2010,Not Specified,35,3337.5165,0.07,Regular Air,850.536,115.99,2.5,Ruben Ausman,Delaware,19891,East,Corporate,Technology,Telephones and Communication,6162m,Small Box,0.57,10/11/2010
